output_name,txt_found,status,message,saved_rows,closest_frame,min_distance,sampled_dt,saved_path
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108037.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_10805.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108063.txt,True,SAVED,,92,1040,1.7498231110463711,0.09947368421052334,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108063_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108097.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_10816.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108210.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108314.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_1084.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108465.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108629.txt,True,SAVED,,92,660,2.9689649450655575,0.09922330097087081,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108629_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108701.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_10878.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108781.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_1088.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108906.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108967.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_108998.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_1090.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109035.txt,True,SAVED,,92,630,2.676642633692438,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109035_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109038.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109088.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109090.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109114.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109152.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109184.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109227.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109264.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109301.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109339.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109535.txt,True,SAVED,,92,550,2.402424444729319,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109535_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109567.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109714.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109742.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109773.txt,True,SAVED,,92,1020,1.9914143536735447,0.09964601769911206,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109773_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109789.txt,True,SAVED,,92,570,2.9835578471457556,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109789_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109859.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_10988.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109909.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109947.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_109965.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110032.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110059.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110061.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110080.txt,True,SAVED,,92,510,1.7728632450375292,0.09956043956043657,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110080_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110124.txt,True,SAVED,,92,630,2.652305825346126,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110124_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110137.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110160.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110202.txt,True,SAVED,,92,540,2.70461827865394,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110202_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110220.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110311.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110359.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110370.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110385.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110448.txt,True,SAVED,,92,630,2.649280590050813,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110448_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11045.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110491.txt,True,SAVED,,92,550,2.1761391418714475,0.09941747572815235,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110491_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110532.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110572.txt,True,SAVED,,92,550,2.4323920873134326,0.09971698113207247,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110572_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110625.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110635.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110797.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11081.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110829.txt,True,SAVED,,92,470,2.320737834519229,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110829_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110859.txt,True,SAVED,,92,530,2.853451810848222,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110859_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110910.txt,True,SAVED,,92,450,2.248231119348053,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110910_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110922.txt,True,SAVED,,92,510,2.4346230162101086,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_110922_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11099.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111082.txt,True,SAVED,,92,450,2.7416221987345373,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111082_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111212.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111294.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111345.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111353.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111354.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111380.txt,True,SAVED,,92,470,2.75651804254516,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111380_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111464.txt,True,SAVED,,92,560,2.25410509763343,0.09952380952380654,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111464_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111528.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111546.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11155.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111592.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111689.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11170.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11175.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111753.txt,True,SAVED,,92,630,2.866223340812435,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111753_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111854.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111870.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111875.txt,True,SAVED,,92,430,2.161363513400277,0.09953488372092725,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111875_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111890.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111961.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_111982.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112053.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112126.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11214.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112140.txt,True,SAVED,,92,630,2.4331720878772627,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112140_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112201.txt,True,SAVED,,92,480,2.422812982195695,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112201_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112208.txt,True,SAVED,,92,420,2.942078552970504,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112208_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112214.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112230.txt,True,SAVED,,92,630,2.648539775653181,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112230_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112238.txt,True,SAVED,,92,530,2.930303215147707,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112238_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112257.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11228.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112290.txt,True,SAVED,,92,480,2.215574694357198,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112290_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112300.txt,True,SAVED,,92,520,2.43118628769167,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112300_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112318.txt,True,SAVED,,92,520,2.864057207265594,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112318_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112330.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112414.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112475.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112497.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112541.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112601.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112667.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112679.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112694.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112702.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112745.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112829.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112854.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112881.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112903.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112904.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112949.txt,True,SAVED,,92,490,2.443695130116275,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_112949_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113061.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113149.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113159.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113165.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113178.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113192.txt,True,SAVED,,92,520,2.4620898328584606,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113192_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113212.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113232.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113245.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113267.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11339.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113398.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113471.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11351.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113523.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113576.txt,True,SKIPPED,최소거리 시점 기준 이전 데이터가 부족합니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113583.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113681.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113709.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113759.txt,True,SAVED,,92,1140,2.469936135895418,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113759_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11388.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113892.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113910.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_113965.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114043.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114079.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114243.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114272.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114303.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11434.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114407.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114570.txt,True,SAVED,,92,1140,2.407414061769392,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114570_window.txt
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_11465.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114772.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114782.txt,True,SAVED,,92,1040,2.9312773493412396,0.09996363636363337,mat_preprocess/mat_txt/collision_extract/Cut_In_FP_ITSC__050124__Cut_In_FP_ITSC_data_114782_window.txt
